run_id,production_date,shift_id,machine_id,product_id,operator_id,planned_time_min,run_time_min,total_count,good_count,scrap_count
RUN00371,2024-07-13,T2,M09,P01,OP11,480,387,2186,2186,0
RUN00372,2024-07-13,T2,M10,P03,OP05,480,387,1085,1082,3
RUN00373,2024-07-13,T2,M11,P05,OP05,480,403,877,835,42
RUN00374,2024-07-13,T3,M02,P03,OP06,480,320,1476,1430,46
RUN00375,2024-07-13,T3,M04,P04,OP18,480,344,846,770,76
RUN00376,2024-07-13,T3,M05,P03,OP06,480,464,3353,3326,27
RUN00377,2024-07-13,T3,M06,P02,OP18,480,429,4677,4350,327
RUN00378,2024-07-13,T3,M07,P03,OP09,480,357,1323,1215,108
RUN00379,2024-07-13,T3,M08,P05,OP15,480,331,1132,1103,29
RUN00380,2024-07-13,T3,M09,P03,OP15,480,389,2078,2018,60
RUN00381,2024-07-13,T3,M10,P05,OP18,480,381,1184,1156,28
RUN00382,2024-07-13,T3,M11,P05,OP06,480,466,1060,1025,35
RUN00383,2024-07-14,T1,M02,P04,OP10,480,400,1733,1626,107
RUN00384,2024-07-14,T1,M03,P04,OP10,480,473,1368,1331,37
RUN00385,2024-07-14,T1,M04,P05,OP13,480,381,990,918,72
RUN00386,2024-07-14,T1,M05,P04,OP07,480,402,2913,2822,91
RUN00387,2024-07-14,T1,M06,P01,OP04,480,358,3963,3820,143
RUN00388,2024-07-14,T1,M07,P05,OP16,480,440,1593,1593,0
RUN00389,2024-07-14,T2,M01,P05,OP02,480,427,1899,1810,89
RUN00390,2024-07-14,T2,M02,P01,OP14,480,396,1912,1912,0
RUN00391,2024-07-14,T2,M03,P03,OP08,480,377,1131,1083,48
RUN00392,2024-07-14,T2,M07,P01,OP02,480,401,1511,1455,56
RUN00393,2024-07-14,T2,M09,P04,OP02,480,454,2576,2502,74
RUN00394,2024-07-14,T2,M11,P01,OP17,480,413,924,898,26
RUN00395,2024-07-14,T2,M12,P02,OP14,480,340,581,534,47
RUN00396,2024-07-14,T3,M01,P03,OP18,480,417,2075,2041,34
RUN00397,2024-07-14,T3,M02,P04,OP12,480,380,1609,1575,34
RUN00398,2024-07-14,T3,M03,P05,OP03,480,415,1162,1149,13
RUN00399,2024-07-14,T3,M05,P05,OP06,480,405,2944,2944,0
RUN00400,2024-07-14,T3,M06,P02,OP15,480,396,4494,4305,189
RUN00401,2024-07-14,T3,M07,P03,OP18,480,370,1382,1329,53
RUN00402,2024-07-14,T3,M08,P02,OP03,480,267,984,919,65
RUN00403,2024-07-14,T3,M10,P04,OP09,480,415,1234,1154,80
RUN00404,2024-07-14,T3,M11,P05,OP15,480,436,936,898,38
RUN00405,2024-07-15,T1,M01,P01,OP01,480,408,2001,2001,0
RUN00406,2024-07-15,T1,M02,P05,OP13,480,366,1609,1564,45
RUN00407,2024-07-15,T1,M03,P01,OP13,480,403,1128,1097,31
RUN00408,2024-07-15,T1,M04,P03,OP01,480,370,998,916,82
RUN00409,2024-07-15,T1,M05,P05,OP13,480,435,3087,3087,0
RUN00410,2024-07-15,T1,M06,P05,OP16,480,364,3979,3893,86
RUN00411,2024-07-15,T1,M07,P05,OP13,480,414,1483,1415,68
RUN00412,2024-07-15,T1,M08,P03,OP07,480,346,1232,1157,75
RUN00413,2024-07-15,T1,M09,P01,OP13,480,440,2319,2256,63
RUN00414,2024-07-15,T1,M10,P02,OP10,480,354,1079,1018,61
RUN00415,2024-07-15,T1,M11,P03,OP04,480,419,939,913,26
RUN00416,2024-07-15,T1,M12,P04,OP07,480,355,609,578,31
RUN00417,2024-07-15,T2,M01,P03,OP08,480,411,1847,1742,105
RUN00418,2024-07-15,T2,M02,P03,OP17,480,408,1776,1693,83
RUN00419,2024-07-15,T2,M03,P01,OP08,480,413,1210,1199,11
RUN00420,2024-07-15,T2,M04,P02,OP08,480,358,901,855,46
RUN00421,2024-07-15,T2,M06,P02,OP08,480,372,4206,4022,184
RUN00422,2024-07-15,T2,M07,P03,OP14,480,419,1583,1548,35
RUN00423,2024-07-15,T2,M08,P03,OP14,480,386,1307,1237,70
RUN00424,2024-07-15,T2,M09,P04,OP14,480,388,2321,2262,59
RUN00425,2024-07-15,T2,M10,P04,OP14,480,339,1004,949,55
RUN00426,2024-07-15,T2,M12,P03,OP11,480,371,635,599,36
RUN00427,2024-07-15,T3,M01,P01,OP06,480,433,2022,1872,150
RUN00428,2024-07-15,T3,M02,P05,OP18,480,324,1500,1416,84
RUN00429,2024-07-15,T3,M03,P05,OP12,480,440,1084,1056,28
RUN00430,2024-07-15,T3,M04,P04,OP06,480,331,874,824,50
RUN00431,2024-07-15,T3,M05,P03,OP12,480,346,2509,2479,30
RUN00432,2024-07-15,T3,M06,P03,OP18,480,421,4200,4112,88
RUN00433,2024-07-15,T3,M07,P02,OP06,480,430,1657,1627,30
RUN00434,2024-07-15,T3,M08,P03,OP09,480,322,1156,1086,70
RUN00435,2024-07-15,T3,M09,P02,OP03,480,411,2286,2248,38
RUN00436,2024-07-15,T3,M10,P05,OP09,480,422,1358,1286,72
RUN00437,2024-07-15,T3,M11,P03,OP03,480,430,1000,980,20
RUN00438,2024-07-15,T3,M12,P04,OP15,480,300,527,504,23
RUN00439,2024-07-16,T1,M01,P01,OP07,480,402,1836,1768,68
RUN00440,2024-07-16,T1,M03,P02,OP04,480,360,1080,1047,33
RUN00441,2024-07-16,T1,M04,P05,OP04,480,380,949,870,79
RUN00442,2024-07-16,T1,M05,P05,OP16,480,416,3120,3120,0
RUN00443,2024-07-16,T1,M06,P04,OP13,480,326,3521,3384,137
RUN00444,2024-07-16,T1,M08,P05,OP07,480,400,1388,1318,70
RUN00445,2024-07-16,T1,M09,P03,OP01,480,405,2233,2233,0
RUN00446,2024-07-16,T1,M10,P04,OP01,480,392,1154,1063,91
RUN00447,2024-07-16,T1,M11,P03,OP07,480,365,770,754,16
RUN00448,2024-07-16,T1,M12,P01,OP01,480,349,615,575,40
RUN00449,2024-07-16,T2,M01,P02,OP17,480,360,1800,1763,37
RUN00450,2024-07-16,T2,M02,P03,OP05,480,391,1876,1825,51
RUN00451,2024-07-16,T2,M03,P05,OP17,480,422,1192,1160,32
RUN00452,2024-07-16,T2,M04,P04,OP11,480,361,995,969,26
RUN00453,2024-07-16,T2,M05,P05,OP02,480,437,3043,3043,0
RUN00454,2024-07-16,T2,M07,P02,OP08,480,451,1787,1740,47
RUN00455,2024-07-16,T2,M08,P05,OP02,480,386,1345,1264,81
RUN00456,2024-07-16,T2,M09,P04,OP14,480,437,2442,2340,102
RUN00457,2024-07-16,T2,M10,P03,OP02,480,396,1220,1155,65
RUN00458,2024-07-16,T2,M11,P04,OP11,480,418,960,955,5
RUN00459,2024-07-16,T2,M12,P04,OP08,480,404,689,633,56
RUN00460,2024-07-16,T3,M01,P01,OP12,480,389,1945,1889,56
RUN00461,2024-07-16,T3,M02,P01,OP09,480,396,1787,1669,118
RUN00462,2024-07-16,T3,M03,P05,OP12,480,325,970,961,9
RUN00463,2024-07-16,T3,M05,P01,OP15,480,344,2473,2412,61
RUN00464,2024-07-16,T3,M06,P04,OP03,480,340,3297,3219,78
RUN00465,2024-07-16,T3,M07,P01,OP18,480,444,1652,1525,127
RUN00466,2024-07-16,T3,M08,P02,OP18,480,400,1398,1312,86
RUN00467,2024-07-16,T3,M09,P02,OP12,480,387,2218,2134,84
RUN00468,2024-07-16,T3,M11,P02,OP09,480,411,875,845,30
RUN00469,2024-07-16,T3,M12,P05,OP03,480,394,687,629,58
RUN00470,2024-07-17,T1,M01,P03,OP01,480,439,2195,2095,100
RUN00471,2024-07-17,T1,M02,P03,OP01,480,372,1723,1673,50
RUN00472,2024-07-17,T1,M03,P03,OP16,480,424,1176,1138,38
RUN00473,2024-07-17,T1,M04,P03,OP16,480,326,942,900,42
RUN00474,2024-07-17,T1,M05,P02,OP13,480,471,3402,3294,108
RUN00475,2024-07-17,T1,M06,P04,OP10,480,400,4143,3981,162
RUN00476,2024-07-17,T1,M07,P04,OP10,480,423,1541,1530,11
RUN00477,2024-07-17,T1,M08,P05,OP07,480,354,1200,1110,90
RUN00478,2024-07-17,T1,M09,P02,OP10,480,442,2614,2513,101
RUN00479,2024-07-17,T1,M10,P02,OP16,480,337,980,942,38
RUN00480,2024-07-17,T1,M11,P03,OP07,480,409,878,836,42
RUN00481,2024-07-17,T1,M12,P04,OP01,480,327,550,512,38
RUN00482,2024-07-17,T2,M01,P01,OP14,480,387,1866,1764,102
RUN00483,2024-07-17,T2,M02,P05,OP11,480,427,1899,1793,106
RUN00484,2024-07-17,T2,M03,P04,OP05,480,429,1242,1231,11
RUN00485,2024-07-17,T2,M04,P04,OP02,480,352,936,863,73
RUN00486,2024-07-17,T2,M05,P03,OP11,480,410,3075,3074,1
RUN00487,2024-07-17,T2,M06,P02,OP08,480,399,4171,4046,125
RUN00488,2024-07-17,T2,M07,P01,OP05,480,399,1482,1482,0
RUN00489,2024-07-17,T2,M08,P03,OP08,480,372,1321,1249,72
RUN00490,2024-07-17,T2,M09,P02,OP11,480,451,2705,2642,63
RUN00491,2024-07-17,T2,M10,P04,OP05,480,366,1141,1108,33
RUN00492,2024-07-17,T2,M11,P03,OP08,480,279,666,633,33
RUN00493,2024-07-17,T3,M01,P03,OP15,480,428,1973,1858,115
RUN00494,2024-07-17,T3,M02,P03,OP03,480,380,1704,1674,30
RUN00495,2024-07-17,T3,M03,P02,OP18,480,266,711,683,28
RUN00496,2024-07-17,T3,M04,P04,OP12,480,403,1104,1067,37
RUN00497,2024-07-17,T3,M05,P05,OP18,480,410,2988,2988,0
RUN00498,2024-07-17,T3,M06,P05,OP06,480,379,3923,3797,126
RUN00499,2024-07-17,T3,M07,P03,OP12,480,394,1424,1377,47
RUN00500,2024-07-17,T3,M08,P01,OP15,480,393,1447,1408,39
RUN00501,2024-07-17,T3,M09,P01,OP15,480,418,2508,2490,18
RUN00502,2024-07-17,T3,M10,P03,OP15,480,387,1148,1107,41
RUN00503,2024-07-17,T3,M11,P01,OP03,480,413,991,963,28
RUN00504,2024-07-17,T3,M12,P03,OP18,480,294,526,490,36
RUN00505,2024-07-18,T1,M01,P01,OP01,480,413,1920,1916,4
RUN00506,2024-07-18,T1,M02,P05,OP16,480,390,1760,1651,109
RUN00507,2024-07-18,T1,M03,P05,OP04,480,457,1314,1255,59
RUN00508,2024-07-18,T1,M04,P02,OP16,480,324,867,818,49
RUN00509,2024-07-18,T1,M05,P04,OP16,480,427,3047,3014,33
RUN00510,2024-07-18,T1,M06,P03,OP04,480,381,3724,3570,154
RUN00511,2024-07-18,T1,M07,P01,OP10,480,357,1317,1302,15
RUN00512,2024-07-18,T1,M08,P02,OP10,480,359,1316,1258,58
RUN00513,2024-07-18,T1,M09,P02,OP04,480,420,2306,2232,74
RUN00514,2024-07-18,T1,M10,P03,OP16,480,321,981,931,50
RUN00515,2024-07-18,T1,M11,P02,OP10,480,386,856,843,13
RUN00516,2024-07-18,T1,M12,P04,OP16,480,351,598,568,30
RUN00517,2024-07-18,T2,M01,P05,OP08,480,393,1880,1819,61
RUN00518,2024-07-18,T2,M02,P04,OP11,480,400,1925,1767,158
RUN00519,2024-07-18,T2,M03,P03,OP08,480,418,1147,1095,52
RUN00520,2024-07-18,T2,M04,P03,OP05,480,329,816,770,46
RUN00521,2024-07-18,T2,M05,P03,OP05,480,446,3298,3244,54
RUN00522,2024-07-18,T2,M06,P02,OP11,480,320,3421,3269,152
RUN00523,2024-07-18,T2,M08,P05,OP11,480,383,1354,1310,44
RUN00524,2024-07-18,T2,M09,P01,OP11,480,414,2307,2205,102
RUN00525,2024-07-18,T2,M10,P02,OP05,480,371,1085,1003,82
RUN00526,2024-07-18,T2,M11,P05,OP17,480,409,974,969,5
RUN00527,2024-07-18,T2,M12,P04,OP02,480,372,628,604,24
RUN00528,2024-07-18,T3,M01,P05,OP06,480,429,2058,1981,77
RUN00529,2024-07-18,T3,M02,P03,OP03,480,390,1939,1789,150
RUN00530,2024-07-18,T3,M03,P02,OP15,480,431,1210,1169,41
RUN00531,2024-07-18,T3,M04,P03,OP03,480,339,885,839,46
RUN00532,2024-07-18,T3,M06,P03,OP06,480,436,5101,4972,129
RUN00533,2024-07-18,T3,M07,P01,OP09,480,411,1562,1495,67
RUN00534,2024-07-18,T3,M08,P04,OP03,480,380,1506,1428,78
RUN00535,2024-07-18,T3,M09,P04,OP06,480,396,2229,2157,72
RUN00536,2024-07-18,T3,M10,P05,OP12,480,342,1034,975,59
RUN00537,2024-07-18,T3,M11,P03,OP09,480,422,958,903,55
RUN00538,2024-07-18,T3,M12,P03,OP03,480,386,656,611,45
RUN00539,2024-07-19,T1,M01,P04,OP10,480,457,2049,2025,24
RUN00540,2024-07-19,T1,M02,P03,OP13,480,274,1318,1264,54
RUN00541,2024-07-19,T1,M03,P03,OP04,480,437,1219,1210,9
RUN00542,2024-07-19,T1,M04,P02,OP13,480,353,985,939,46
RUN00543,2024-07-19,T1,M06,P04,OP16,480,342,3839,3688,151
RUN00544,2024-07-19,T1,M07,P03,OP16,480,399,1558,1518,40
RUN00545,2024-07-19,T1,M08,P03,OP07,480,349,1220,1165,55
RUN00546,2024-07-19,T1,M09,P03,OP13,480,393,2003,1980,23
RUN00547,2024-07-19,T1,M10,P05,OP10,480,381,1049,1033,16
RUN00548,2024-07-19,T1,M11,P01,OP13,480,386,851,812,39
RUN00549,2024-07-19,T1,M12,P02,OP10,480,423,732,688,44
RUN00550,2024-07-19,T2,M01,P04,OP11,480,419,2095,2095,0
RUN00551,2024-07-19,T2,M02,P04,OP08,480,351,1629,1555,74
RUN00552,2024-07-19,T2,M04,P01,OP08,480,366,921,881,40
RUN00553,2024-07-19,T2,M05,P02,OP17,480,450,3347,3341,6
RUN00554,2024-07-19,T2,M06,P01,OP17,480,366,4008,3978,30
RUN00555,2024-07-19,T2,M07,P02,OP11,480,406,1552,1552,0
RUN00556,2024-07-19,T2,M08,P04,OP14,480,396,1426,1325,101
RUN00557,2024-07-19,T2,M09,P01,OP14,480,378,2048,2004,44
RUN00558,2024-07-19,T2,M10,P04,OP17,480,309,920,883,37
RUN00559,2024-07-19,T2,M11,P02,OP17,480,400,884,884,0
RUN00560,2024-07-19,T2,M12,P04,OP14,480,336,617,566,51
RUN00561,2024-07-19,T3,M02,P04,OP12,480,397,1830,1756,74
RUN00562,2024-07-19,T3,M03,P03,OP03,480,388,1093,1072,21
RUN00563,2024-07-19,T3,M04,P05,OP09,480,363,935,871,64
RUN00564,2024-07-19,T3,M05,P02,OP06,480,404,2718,2645,73
RUN00565,2024-07-19,T3,M07,P01,OP12,480,448,1512,1505,7
RUN00566,2024-07-19,T3,M08,P02,OP18,480,350,1207,1135,72
RUN00567,2024-07-19,T3,M09,P05,OP12,480,375,2041,1965,76
RUN00568,2024-07-19,T3,M10,P04,OP18,480,337,1050,1033,17
RUN00569,2024-07-19,T3,M11,P05,OP09,480,399,819,790,29
RUN00570,2024-07-19,T3,M12,P02,OP06,480,376,651,611,40
RUN00571,2024-07-20,T1,M01,P03,OP16,480,424,2008,1903,105
RUN00572,2024-07-20,T1,M02,P04,OP13,480,387,1768,1695,73
RUN00573,2024-07-20,T1,M04,P03,OP07,480,345,924,849,75
RUN00574,2024-07-20,T1,M05,P04,OP10,480,414,2895,2895,0
RUN00575,2024-07-20,T1,M08,P05,OP13,480,417,1452,1341,111
RUN00576,2024-07-20,T2,M03,P04,OP02,480,424,1125,1110,15
RUN00577,2024-07-20,T2,M04,P03,OP02,480,349,945,901,44
RUN00578,2024-07-20,T2,M08,P04,OP02,480,344,1176,1150,26
RUN00579,2024-07-20,T2,M09,P05,OP11,480,429,2381,2304,77
RUN00580,2024-07-20,T2,M10,P01,OP05,480,347,1009,945,64
RUN00581,2024-07-20,T3,M01,P04,OP18,480,437,1925,1890,35
RUN00582,2024-07-20,T3,M02,P03,OP03,480,381,1782,1759,23
RUN00583,2024-07-20,T3,M06,P01,OP12,480,371,3873,3854,19
RUN00584,2024-07-20,T3,M07,P05,OP03,480,389,1415,1368,47
RUN00585,2024-07-20,T3,M08,P04,OP15,480,385,1400,1323,77
RUN00586,2024-07-20,T3,M09,P03,OP03,480,409,2164,2080,84
RUN00587,2024-07-20,T3,M10,P03,OP15,480,396,1088,1029,59
RUN00588,2024-07-20,T3,M11,P04,OP15,480,371,773,773,0
RUN00589,2024-07-20,T3,M12,P01,OP18,480,325,521,513,8
RUN00590,2024-07-21,T1,M01,P05,OP13,480,409,1936,1926,10
RUN00591,2024-07-21,T1,M08,P02,OP04,480,382,1298,1283,15
RUN00592,2024-07-21,T1,M09,P02,OP16,480,426,2509,2509,0
RUN00593,2024-07-21,T1,M11,P02,OP07,480,448,1037,1001,36
RUN00594,2024-07-21,T2,M02,P02,OP02,480,414,1894,1873,21
RUN00595,2024-07-21,T2,M05,P05,OP08,480,435,3107,3017,90
RUN00596,2024-07-21,T2,M06,P02,OP02,480,328,3598,3500,98
RUN00597,2024-07-21,T2,M07,P02,OP08,480,380,1511,1445,66
RUN00598,2024-07-21,T2,M08,P05,OP14,480,361,1243,1189,54
RUN00599,2024-07-21,T2,M11,P01,OP11,480,409,940,897,43
RUN00600,2024-07-21,T3,M01,P04,OP09,480,427,1931,1931,0
RUN00601,2024-07-21,T3,M05,P04,OP18,480,434,3072,2993,79
RUN00602,2024-07-21,T3,M06,P05,OP18,480,373,3875,3724,151
RUN00603,2024-07-21,T3,M07,P03,OP06,480,352,1281,1217,64
RUN00604,2024-07-21,T3,M09,P04,OP15,480,386,2212,2160,52
RUN00605,2024-07-21,T3,M10,P02,OP15,480,410,1232,1180,52
RUN00606,2024-07-22,T1,M01,P04,OP13,480,431,2055,1936,119
RUN00607,2024-07-22,T1,M02,P05,OP10,480,417,1813,1759,54
RUN00608,2024-07-22,T1,M03,P01,OP13,480,353,988,988,0
RUN00609,2024-07-22,T1,M04,P02,OP10,480,408,1125,1048,77
RUN00610,2024-07-22,T1,M05,P05,OP10,480,446,3345,3345,0
RUN00611,2024-07-22,T1,M06,P03,OP13,480,421,4680,4583,97
RUN00612,2024-07-22,T1,M07,P04,OP13,480,376,1357,1357,0
RUN00613,2024-07-22,T1,M08,P05,OP04,480,354,1329,1281,48
RUN00614,2024-07-22,T1,M09,P04,OP16,480,436,2501,2480,21
RUN00615,2024-07-22,T1,M11,P02,OP04,480,381,802,802,0
RUN00616,2024-07-22,T1,M12,P05,OP04,480,330,579,548,31
RUN00617,2024-07-22,T2,M01,P01,OP17,480,382,1901,1816,85
RUN00618,2024-07-22,T2,M03,P01,OP17,480,403,1157,1138,19
RUN00619,2024-07-22,T2,M04,P01,OP02,480,362,888,813,75
RUN00620,2024-07-22,T2,M05,P05,OP11,480,413,2766,2726,40
RUN00621,2024-07-22,T2,M06,P05,OP11,480,372,3865,3737,128
RUN00622,2024-07-22,T2,M07,P05,OP14,480,310,1189,1143,46
RUN00623,2024-07-22,T2,M08,P03,OP05,480,390,1294,1267,27
RUN00624,2024-07-22,T2,M11,P03,OP08,480,358,823,777,46
RUN00625,2024-07-22,T2,M12,P03,OP17,480,346,612,550,62
RUN00626,2024-07-22,T3,M01,P02,OP09,480,336,1522,1507,15
RUN00627,2024-07-22,T3,M02,P04,OP18,480,394,1769,1747,22
RUN00628,2024-07-22,T3,M03,P02,OP15,480,425,1133,1080,53
RUN00629,2024-07-22,T3,M04,P03,OP03,480,325,834,754,80
RUN00630,2024-07-22,T3,M05,P05,OP03,480,428,2937,2843,94
RUN00631,2024-07-22,T3,M06,P04,OP12,480,389,4107,4051,56
RUN00632,2024-07-22,T3,M08,P01,OP06,480,389,1340,1250,90
RUN00633,2024-07-22,T3,M09,P04,OP15,480,409,2454,2366,88
RUN00634,2024-07-22,T3,M10,P02,OP09,480,386,1285,1206,79
RUN00635,2024-07-22,T3,M12,P03,OP18,480,320,548,519,29
RUN00636,2024-07-23,T1,M01,P05,OP13,480,436,2180,2158,22
RUN00637,2024-07-23,T1,M02,P03,OP04,480,375,1663,1571,92
RUN00638,2024-07-23,T1,M03,P05,OP10,480,395,1110,1080,30
RUN00639,2024-07-23,T1,M04,P02,OP10,480,409,1129,1042,87
RUN00640,2024-07-23,T1,M05,P04,OP01,480,442,3315,3315,0
RUN00641,2024-07-23,T1,M07,P05,OP16,480,428,1676,1642,34
RUN00642,2024-07-23,T1,M08,P05,OP01,480,365,1195,1150,45
RUN00643,2024-07-23,T1,M09,P04,OP04,480,447,2573,2558,15
RUN00644,2024-07-23,T1,M10,P04,OP10,480,347,1057,1006,51
RUN00645,2024-07-23,T1,M11,P02,OP07,480,422,1006,943,63
RUN00646,2024-07-23,T2,M01,P03,OP02,480,374,1736,1724,12
RUN00647,2024-07-23,T2,M02,P01,OP11,480,289,1251,1170,81
RUN00648,2024-07-23,T2,M03,P01,OP05,480,347,909,909,0
RUN00649,2024-07-23,T2,M04,P02,OP08,480,324,858,827,31
RUN00650,2024-07-23,T2,M05,P03,OP17,480,428,2892,2892,0
RUN00651,2024-07-23,T2,M06,P03,OP17,480,373,3960,3956,4
RUN00652,2024-07-23,T2,M07,P03,OP11,480,390,1471,1360,111
RUN00653,2024-07-23,T2,M08,P04,OP14,480,385,1283,1220,63
RUN00654,2024-07-23,T2,M09,P04,OP02,480,380,2099,2078,21
RUN00655,2024-07-23,T2,M10,P01,OP14,480,395,1100,1049,51
RUN00656,2024-07-23,T2,M11,P01,OP14,480,419,985,968,17
RUN00657,2024-07-23,T2,M12,P01,OP11,480,357,629,573,56
RUN00658,2024-07-23,T3,M01,P04,OP09,480,333,1606,1562,44
RUN00659,2024-07-23,T3,M02,P02,OP06,480,330,1450,1427,23
RUN00660,2024-07-23,T3,M03,P05,OP15,480,323,869,869,0
RUN00661,2024-07-23,T3,M04,P05,OP03,480,325,884,843,41
RUN00662,2024-07-23,T3,M05,P04,OP03,480,431,3000,2881,119
RUN00663,2024-07-23,T3,M06,P01,OP18,480,361,4093,3979,114
RUN00664,2024-07-23,T3,M07,P05,OP18,480,390,1395,1347,48
RUN00665,2024-07-23,T3,M08,P03,OP09,480,339,1178,1143,35
RUN00666,2024-07-23,T3,M10,P05,OP03,480,397,1159,1120,39
RUN00667,2024-07-23,T3,M11,P01,OP03,480,461,1070,1070,0
RUN00668,2024-07-23,T3,M12,P03,OP15,480,348,591,538,53
RUN00669,2024-07-24,T1,M01,P01,OP01,480,424,2059,1951,108
RUN00670,2024-07-24,T1,M02,P04,OP07,480,373,1601,1531,70
RUN00671,2024-07-24,T1,M03,P05,OP01,480,464,1258,1194,64
RUN00672,2024-07-24,T1,M04,P04,OP04,480,333,908,851,57
RUN00673,2024-07-24,T1,M05,P05,OP10,480,430,3225,3225,0
RUN00674,2024-07-24,T1,M06,P03,OP16,480,427,4679,4565,114
RUN00675,2024-07-24,T1,M07,P05,OP07,480,363,1305,1253,52
RUN00676,2024-07-24,T1,M08,P01,OP07,480,317,1177,1094,83
RUN00677,2024-07-24,T1,M09,P02,OP07,480,408,2270,2212,58
RUN00678,2024-07-24,T1,M10,P03,OP10,480,265,777,728,49
RUN00679,2024-07-24,T1,M11,P04,OP10,480,387,856,839,17
RUN00680,2024-07-24,T2,M01,P01,OP14,480,419,1969,1899,70
RUN00681,2024-07-24,T2,M02,P04,OP08,480,383,1781,1723,58
RUN00682,2024-07-24,T2,M03,P05,OP05,480,375,1107,1077,30
RUN00683,2024-07-24,T2,M04,P03,OP02,480,264,683,665,18
RUN00684,2024-07-24,T2,M05,P02,OP05,480,354,2493,2441,52
RUN00685,2024-07-24,T2,M06,P03,OP14,480,377,3921,3695,226
RUN00686,2024-07-24,T2,M07,P01,OP02,480,379,1388,1320,68
RUN00687,2024-07-24,T2,M08,P03,OP08,480,368,1310,1228,82
RUN00688,2024-07-24,T2,M09,P05,OP08,480,385,2216,2216,0
RUN00689,2024-07-24,T2,M10,P04,OP08,480,389,1230,1203,27
RUN00690,2024-07-24,T2,M11,P03,OP14,480,417,988,973,15
RUN00691,2024-07-24,T2,M12,P01,OP08,480,360,589,549,40
RUN00692,2024-07-24,T3,M01,P05,OP09,480,392,1960,1919,41
RUN00693,2024-07-24,T3,M02,P03,OP03,480,385,1820,1757,63
RUN00694,2024-07-24,T3,M05,P05,OP03,480,418,2933,2800,133
RUN00695,2024-07-24,T3,M06,P03,OP15,480,419,4462,4301,161
RUN00696,2024-07-24,T3,M07,P02,OP18,480,401,1426,1368,58
RUN00697,2024-07-24,T3,M08,P04,OP15,480,367,1341,1274,67
RUN00698,2024-07-24,T3,M09,P01,OP03,480,376,2039,1958,81
RUN00699,2024-07-24,T3,M10,P05,OP18,480,388,1110,1044,66
RUN00700,2024-07-24,T3,M11,P01,OP18,480,410,980,956,24
RUN00701,2024-07-25,T1,M01,P04,OP13,480,419,1927,1831,96
RUN00702,2024-07-25,T1,M02,P05,OP07,480,339,1494,1440,54
RUN00703,2024-07-25,T1,M03,P01,OP16,480,382,1070,1032,38
RUN00704,2024-07-25,T1,M04,P01,OP10,480,269,736,680,56
RUN00705,2024-07-25,T1,M05,P05,OP13,480,403,2936,2936,0
RUN00706,2024-07-25,T1,M06,P02,OP01,480,352,3637,3444,193
RUN00707,2024-07-25,T1,M07,P04,OP16,480,394,1415,1334,81
RUN00708,2024-07-25,T1,M08,P02,OP13,480,284,1008,941,67
RUN00709,2024-07-25,T1,M09,P02,OP16,480,406,2127,2021,106
RUN00710,2024-07-25,T1,M10,P05,OP04,480,402,1246,1186,60
RUN00711,2024-07-25,T1,M11,P03,OP01,480,437,927,849,78
RUN00712,2024-07-25,T1,M12,P02,OP13,480,318,569,524,45
RUN00713,2024-07-25,T2,M01,P04,OP17,480,470,2222,2222,0
RUN00714,2024-07-25,T2,M03,P01,OP14,480,465,1204,1188,16
RUN00715,2024-07-25,T2,M04,P03,OP17,480,363,1002,935,67
RUN00716,2024-07-25,T2,M05,P02,OP05,480,441,3161,3161,0
RUN00717,2024-07-25,T2,M06,P02,OP05,480,298,2953,2953,0
RUN00718,2024-07-25,T2,M07,P05,OP02,480,421,1549,1496,53
RUN00719,2024-07-25,T2,M08,P04,OP17,480,370,1148,1087,61
RUN00720,2024-07-25,T2,M10,P01,OP02,480,389,1218,1198,20
RUN00721,2024-07-25,T2,M11,P02,OP17,480,393,864,857,7
RUN00722,2024-07-25,T2,M12,P04,OP17,480,379,616,575,41
RUN00723,2024-07-25,T3,M01,P04,OP15,480,389,1945,1879,66
RUN00724,2024-07-25,T3,M02,P05,OP12,480,390,1737,1690,47
RUN00725,2024-07-25,T3,M03,P05,OP09,480,430,1173,1112,61
RUN00726,2024-07-25,T3,M04,P05,OP03,480,339,842,773,69
RUN00727,2024-07-25,T3,M05,P02,OP09,480,451,2924,2845,79
RUN00728,2024-07-25,T3,M06,P03,OP18,480,381,3796,3628,168
RUN00729,2024-07-25,T3,M07,P02,OP18,480,403,1506,1477,29
RUN00730,2024-07-25,T3,M08,P01,OP09,480,306,1178,1071,107
RUN00731,2024-07-25,T3,M09,P03,OP09,480,396,2354,2319,35
RUN00732,2024-07-25,T3,M10,P04,OP15,480,396,1199,1182,17
RUN00733,2024-07-25,T3,M11,P05,OP18,480,402,871,871,0
RUN00734,2024-07-25,T3,M12,P03,OP12,480,334,604,558,46
RUN00735,2024-07-26,T1,M02,P05,OP01,480,397,1779,1691,88
RUN00736,2024-07-26,T1,M04,P01,OP13,480,345,900,844,56
RUN00737,2024-07-26,T1,M05,P03,OP01,480,445,3337,3337,0
RUN00738,2024-07-26,T1,M06,P03,OP10,480,380,4066,4050,16
RUN00739,2024-07-26,T1,M07,P02,OP01,480,402,1481,1460,21
RUN00740,2024-07-26,T1,M08,P04,OP13,480,367,1295,1232,63
RUN00741,2024-07-26,T1,M09,P04,OP16,480,411,2466,2424,42
