event_id,run_id,machine_id,production_date,reason_id,duration_min
EVT000517,RUN00105,M08,2024-07-04,R09,4
EVT000518,RUN00105,M08,2024-07-04,R05,6
EVT000519,RUN00105,M08,2024-07-04,R10,1
EVT000520,RUN00105,M08,2024-07-04,R04,52
EVT000521,RUN00106,M09,2024-07-04,R03,25
EVT000522,RUN00106,M09,2024-07-04,R03,8
EVT000523,RUN00106,M09,2024-07-04,R05,52
EVT000524,RUN00107,M10,2024-07-04,R08,1
EVT000525,RUN00107,M10,2024-07-04,R06,7
EVT000526,RUN00107,M10,2024-07-04,R03,58
EVT000527,RUN00107,M10,2024-07-04,R12,16
EVT000528,RUN00108,M11,2024-07-04,R01,38
EVT000529,RUN00108,M11,2024-07-04,R04,11
EVT000530,RUN00108,M11,2024-07-04,R03,8
EVT000531,RUN00108,M11,2024-07-04,R10,7
EVT000532,RUN00108,M11,2024-07-04,R04,84
EVT000533,RUN00109,M12,2024-07-04,R07,3
EVT000534,RUN00109,M12,2024-07-04,R09,8
EVT000535,RUN00109,M12,2024-07-04,R05,26
EVT000536,RUN00109,M12,2024-07-04,R14,1
EVT000537,RUN00109,M12,2024-07-04,R07,11
EVT000538,RUN00109,M12,2024-07-04,R11,6
EVT000539,RUN00109,M12,2024-07-04,R09,7
EVT000540,RUN00109,M12,2024-07-04,R05,44
EVT000541,RUN00109,M12,2024-07-04,R07,6
EVT000542,RUN00109,M12,2024-07-04,R09,7
EVT000543,RUN00110,M01,2024-07-04,R03,44
EVT000544,RUN00110,M01,2024-07-04,R09,1
EVT000545,RUN00110,M01,2024-07-04,R06,11
EVT000546,RUN00110,M01,2024-07-04,R01,53
EVT000547,RUN00111,M02,2024-07-04,R01,20
EVT000548,RUN00111,M02,2024-07-04,R07,44
EVT000549,RUN00111,M02,2024-07-04,R13,1
EVT000550,RUN00111,M02,2024-07-04,R10,2
EVT000551,RUN00111,M02,2024-07-04,R12,25
EVT000552,RUN00111,M02,2024-07-04,R07,43
EVT000553,RUN00112,M03,2024-07-04,R05,3
EVT000554,RUN00112,M03,2024-07-04,R09,8
EVT000555,RUN00112,M03,2024-07-04,R01,6
EVT000556,RUN00112,M03,2024-07-04,R03,8
EVT000557,RUN00112,M03,2024-07-04,R06,16
EVT000558,RUN00112,M03,2024-07-04,R09,4
EVT000559,RUN00112,M03,2024-07-04,R05,33
EVT000560,RUN00112,M03,2024-07-04,R06,46
EVT000561,RUN00113,M04,2024-07-04,R04,17
EVT000562,RUN00113,M04,2024-07-04,R01,36
EVT000563,RUN00113,M04,2024-07-04,R06,17
EVT000564,RUN00113,M04,2024-07-04,R13,5
EVT000565,RUN00113,M04,2024-07-04,R11,1
EVT000566,RUN00113,M04,2024-07-04,R13,21
EVT000567,RUN00114,M05,2024-07-04,R06,1
EVT000568,RUN00114,M05,2024-07-04,R06,1
EVT000569,RUN00114,M05,2024-07-04,R14,1
EVT000570,RUN00114,M05,2024-07-04,R09,18
EVT000571,RUN00114,M05,2024-07-04,R11,9
EVT000572,RUN00114,M05,2024-07-04,R12,60
EVT000573,RUN00115,M06,2024-07-04,R04,1
EVT000574,RUN00115,M06,2024-07-04,R06,4
EVT000575,RUN00115,M06,2024-07-04,R09,1
EVT000576,RUN00115,M06,2024-07-04,R05,24
EVT000577,RUN00115,M06,2024-07-04,R01,58
EVT000578,RUN00115,M06,2024-07-04,R12,16
EVT000579,RUN00116,M07,2024-07-04,R08,23
EVT000580,RUN00116,M07,2024-07-04,R04,9
EVT000581,RUN00116,M07,2024-07-04,R06,16
EVT000582,RUN00116,M07,2024-07-04,R07,1
EVT000583,RUN00116,M07,2024-07-04,R12,1
EVT000584,RUN00116,M07,2024-07-04,R14,1
EVT000585,RUN00116,M07,2024-07-04,R09,1
EVT000586,RUN00116,M07,2024-07-04,R14,4
EVT000587,RUN00116,M07,2024-07-04,R03,8
EVT000588,RUN00117,M09,2024-07-04,R11,28
EVT000589,RUN00117,M09,2024-07-04,R04,12
EVT000590,RUN00117,M09,2024-07-04,R06,49
EVT000591,RUN00118,M10,2024-07-04,R03,6
EVT000592,RUN00118,M10,2024-07-04,R14,3
EVT000593,RUN00118,M10,2024-07-04,R06,2
EVT000594,RUN00118,M10,2024-07-04,R09,1
EVT000595,RUN00118,M10,2024-07-04,R04,29
EVT000596,RUN00118,M10,2024-07-04,R01,1
EVT000597,RUN00118,M10,2024-07-04,R04,1
EVT000598,RUN00118,M10,2024-07-04,R02,18
EVT000599,RUN00118,M10,2024-07-04,R11,6
EVT000600,RUN00118,M10,2024-07-04,R07,12
EVT000601,RUN00118,M10,2024-07-04,R14,4
EVT000602,RUN00118,M10,2024-07-04,R01,23
EVT000603,RUN00118,M10,2024-07-04,R02,19
EVT000604,RUN00119,M11,2024-07-04,R06,28
EVT000605,RUN00119,M11,2024-07-04,R09,4
EVT000606,RUN00119,M11,2024-07-04,R05,31
EVT000607,RUN00119,M11,2024-07-04,R14,13
EVT000608,RUN00119,M11,2024-07-04,R01,25
EVT000609,RUN00120,M12,2024-07-04,R09,3
EVT000610,RUN00120,M12,2024-07-04,R13,10
EVT000611,RUN00120,M12,2024-07-04,R05,24
EVT000612,RUN00120,M12,2024-07-04,R06,12
EVT000613,RUN00120,M12,2024-07-04,R09,10
EVT000614,RUN00120,M12,2024-07-04,R09,3
EVT000615,RUN00120,M12,2024-07-04,R03,2
EVT000616,RUN00120,M12,2024-07-04,R03,3
EVT000617,RUN00120,M12,2024-07-04,R09,6
EVT000618,RUN00120,M12,2024-07-04,R07,61
EVT000619,RUN00121,M01,2024-07-04,R10,10
EVT000620,RUN00121,M01,2024-07-04,R12,17
EVT000621,RUN00121,M01,2024-07-04,R06,13
EVT000622,RUN00121,M01,2024-07-04,R05,6
EVT000623,RUN00121,M01,2024-07-04,R11,4
EVT000624,RUN00121,M01,2024-07-04,R11,13
EVT000625,RUN00121,M01,2024-07-04,R12,37
EVT000626,RUN00122,M03,2024-07-04,R03,11
EVT000627,RUN00122,M03,2024-07-04,R03,44
EVT000628,RUN00122,M03,2024-07-04,R05,3
EVT000629,RUN00122,M03,2024-07-04,R01,25
EVT000630,RUN00123,M04,2024-07-04,R03,13
EVT000631,RUN00123,M04,2024-07-04,R01,17
EVT000632,RUN00123,M04,2024-07-04,R14,3
EVT000633,RUN00123,M04,2024-07-04,R01,1
EVT000634,RUN00123,M04,2024-07-04,R05,3
EVT000635,RUN00123,M04,2024-07-04,R01,35
EVT000636,RUN00124,M05,2024-07-04,R06,63
EVT000637,RUN00125,M06,2024-07-04,R10,17
EVT000638,RUN00125,M06,2024-07-04,R06,4
EVT000639,RUN00125,M06,2024-07-04,R04,8
EVT000640,RUN00125,M06,2024-07-04,R01,10
EVT000641,RUN00126,M07,2024-07-04,R15,38
EVT000642,RUN00126,M07,2024-07-04,R09,4
EVT000643,RUN00126,M07,2024-07-04,R09,1
EVT000644,RUN00126,M07,2024-07-04,R05,1
EVT000645,RUN00126,M07,2024-07-04,R06,9
EVT000646,RUN00127,M08,2024-07-04,R01,87
EVT000647,RUN00127,M08,2024-07-04,R14,5
EVT000648,RUN00127,M08,2024-07-04,R01,35
EVT000649,RUN00128,M09,2024-07-04,R08,44
EVT000650,RUN00128,M09,2024-07-04,R15,9
EVT000651,RUN00128,M09,2024-07-04,R11,11
EVT000652,RUN00129,M10,2024-07-04,R07,34
EVT000653,RUN00129,M10,2024-07-04,R14,1
EVT000654,RUN00129,M10,2024-07-04,R06,13
EVT000655,RUN00129,M10,2024-07-04,R10,11
EVT000656,RUN00129,M10,2024-07-04,R02,16
EVT000657,RUN00129,M10,2024-07-04,R05,29
EVT000658,RUN00130,M11,2024-07-04,R01,33
EVT000659,RUN00130,M11,2024-07-04,R12,20
EVT000660,RUN00130,M11,2024-07-04,R03,28
EVT000661,RUN00131,M12,2024-07-04,R01,10
EVT000662,RUN00131,M12,2024-07-04,R02,74
EVT000663,RUN00131,M12,2024-07-04,R14,1
EVT000664,RUN00131,M12,2024-07-04,R14,5
EVT000665,RUN00131,M12,2024-07-04,R05,1
EVT000666,RUN00131,M12,2024-07-04,R07,55
EVT000667,RUN00131,M12,2024-07-04,R09,1
EVT000668,RUN00131,M12,2024-07-04,R01,12
EVT000669,RUN00132,M01,2024-07-05,R09,19
EVT000670,RUN00132,M01,2024-07-05,R09,2
EVT000671,RUN00132,M01,2024-07-05,R09,1
EVT000672,RUN00132,M01,2024-07-05,R13,13
EVT000673,RUN00132,M01,2024-07-05,R06,10
EVT000674,RUN00132,M01,2024-07-05,R09,1
EVT000675,RUN00132,M01,2024-07-05,R09,1
EVT000676,RUN00132,M01,2024-07-05,R09,8
EVT000677,RUN00132,M01,2024-07-05,R11,6
EVT000678,RUN00132,M01,2024-07-05,R07,5
EVT000679,RUN00132,M01,2024-07-05,R10,3
EVT000680,RUN00133,M02,2024-07-05,R01,8
EVT000681,RUN00133,M02,2024-07-05,R09,1
EVT000682,RUN00133,M02,2024-07-05,R12,1
EVT000683,RUN00133,M02,2024-07-05,R04,54
EVT000684,RUN00133,M02,2024-07-05,R05,1
EVT000685,RUN00133,M02,2024-07-05,R05,5
EVT000686,RUN00133,M02,2024-07-05,R12,5
EVT000687,RUN00133,M02,2024-07-05,R11,17
EVT000688,RUN00134,M03,2024-07-05,R09,6
EVT000689,RUN00134,M03,2024-07-05,R01,4
EVT000690,RUN00134,M03,2024-07-05,R09,5
EVT000691,RUN00134,M03,2024-07-05,R14,11
EVT000692,RUN00134,M03,2024-07-05,R14,9
EVT000693,RUN00134,M03,2024-07-05,R05,2
EVT000694,RUN00134,M03,2024-07-05,R11,8
EVT000695,RUN00134,M03,2024-07-05,R01,11
EVT000696,RUN00134,M03,2024-07-05,R14,5
EVT000697,RUN00135,M04,2024-07-05,R04,42
EVT000698,RUN00135,M04,2024-07-05,R06,25
EVT000699,RUN00135,M04,2024-07-05,R04,45
EVT000700,RUN00136,M05,2024-07-05,R08,1
EVT000701,RUN00136,M05,2024-07-05,R01,27
EVT000702,RUN00137,M06,2024-07-05,R14,1
EVT000703,RUN00137,M06,2024-07-05,R10,4
EVT000704,RUN00137,M06,2024-07-05,R14,2
EVT000705,RUN00137,M06,2024-07-05,R10,21
EVT000706,RUN00137,M06,2024-07-05,R01,12
EVT000707,RUN00137,M06,2024-07-05,R10,6
EVT000708,RUN00137,M06,2024-07-05,R04,9
EVT000709,RUN00137,M06,2024-07-05,R02,87
EVT000710,RUN00138,M08,2024-07-05,R07,14
EVT000711,RUN00138,M08,2024-07-05,R05,1
EVT000712,RUN00138,M08,2024-07-05,R05,18
EVT000713,RUN00138,M08,2024-07-05,R15,33
EVT000714,RUN00138,M08,2024-07-05,R01,57
EVT000715,RUN00139,M09,2024-07-05,R06,1
EVT000716,RUN00139,M09,2024-07-05,R14,22
EVT000717,RUN00140,M10,2024-07-05,R09,7
EVT000718,RUN00140,M10,2024-07-05,R08,3
EVT000719,RUN00140,M10,2024-07-05,R11,8
EVT000720,RUN00140,M10,2024-07-05,R05,20
EVT000721,RUN00140,M10,2024-07-05,R04,16
EVT000722,RUN00140,M10,2024-07-05,R14,2
EVT000723,RUN00140,M10,2024-07-05,R06,26
EVT000724,RUN00141,M11,2024-07-05,R14,26
EVT000725,RUN00141,M11,2024-07-05,R09,13
EVT000726,RUN00141,M11,2024-07-05,R10,7
EVT000727,RUN00141,M11,2024-07-05,R03,12
EVT000728,RUN00141,M11,2024-07-05,R08,43
EVT000729,RUN00142,M12,2024-07-05,R09,1
EVT000730,RUN00142,M12,2024-07-05,R09,3
EVT000731,RUN00142,M12,2024-07-05,R06,36
EVT000732,RUN00142,M12,2024-07-05,R07,8
EVT000733,RUN00142,M12,2024-07-05,R06,30
EVT000734,RUN00142,M12,2024-07-05,R03,4
EVT000735,RUN00142,M12,2024-07-05,R01,1
EVT000736,RUN00142,M12,2024-07-05,R12,19
EVT000737,RUN00142,M12,2024-07-05,R05,21
EVT000738,RUN00143,M01,2024-07-05,R14,11
EVT000739,RUN00143,M01,2024-07-05,R12,13
EVT000740,RUN00144,M02,2024-07-05,R03,14
EVT000741,RUN00144,M02,2024-07-05,R11,2
EVT000742,RUN00144,M02,2024-07-05,R04,20
EVT000743,RUN00144,M02,2024-07-05,R13,1
EVT000744,RUN00144,M02,2024-07-05,R13,3
EVT000745,RUN00144,M02,2024-07-05,R15,55
EVT000746,RUN00145,M03,2024-07-05,R11,2
EVT000747,RUN00145,M03,2024-07-05,R08,9
EVT000748,RUN00145,M03,2024-07-05,R09,1
EVT000749,RUN00145,M03,2024-07-05,R03,50
EVT000750,RUN00145,M03,2024-07-05,R01,17
EVT000751,RUN00145,M03,2024-07-05,R04,1
EVT000752,RUN00145,M03,2024-07-05,R01,4
EVT000753,RUN00145,M03,2024-07-05,R12,4
EVT000754,RUN00145,M03,2024-07-05,R14,6
EVT000755,RUN00145,M03,2024-07-05,R06,10
EVT000756,RUN00146,M04,2024-07-05,R10,17
EVT000757,RUN00146,M04,2024-07-05,R13,15
EVT000758,RUN00146,M04,2024-07-05,R04,11
EVT000759,RUN00146,M04,2024-07-05,R05,16
EVT000760,RUN00146,M04,2024-07-05,R01,25
EVT000761,RUN00146,M04,2024-07-05,R05,6
EVT000762,RUN00146,M04,2024-07-05,R13,12
EVT000763,RUN00146,M04,2024-07-05,R01,43
EVT000764,RUN00147,M05,2024-07-05,R01,90
EVT000765,RUN00148,M06,2024-07-05,R09,6
EVT000766,RUN00148,M06,2024-07-05,R12,8
EVT000767,RUN00148,M06,2024-07-05,R05,7
EVT000768,RUN00148,M06,2024-07-05,R09,8
EVT000769,RUN00148,M06,2024-07-05,R03,9
EVT000770,RUN00148,M06,2024-07-05,R13,32
EVT000771,RUN00148,M06,2024-07-05,R15,25
EVT000772,RUN00148,M06,2024-07-05,R05,16
EVT000773,RUN00149,M07,2024-07-05,R09,7
EVT000774,RUN00149,M07,2024-07-05,R01,18
EVT000775,RUN00149,M07,2024-07-05,R07,16
EVT000776,RUN00149,M07,2024-07-05,R14,14
EVT000777,RUN00149,M07,2024-07-05,R09,6
EVT000778,RUN00149,M07,2024-07-05,R06,30
EVT000779,RUN00149,M07,2024-07-05,R09,6
EVT000780,RUN00149,M07,2024-07-05,R12,4
EVT000781,RUN00150,M09,2024-07-05,R09,2
EVT000782,RUN00150,M09,2024-07-05,R08,8
EVT000783,RUN00150,M09,2024-07-05,R06,8
EVT000784,RUN00150,M09,2024-07-05,R05,42
EVT000785,RUN00151,M10,2024-07-05,R01,17
EVT000786,RUN00151,M10,2024-07-05,R09,9
EVT000787,RUN00151,M10,2024-07-05,R03,32
EVT000788,RUN00151,M10,2024-07-05,R08,11
EVT000789,RUN00151,M10,2024-07-05,R02,90
EVT000790,RUN00152,M11,2024-07-05,R09,1
EVT000791,RUN00152,M11,2024-07-05,R03,4
EVT000792,RUN00152,M11,2024-07-05,R01,12
EVT000793,RUN00152,M11,2024-07-05,R03,10
EVT000794,RUN00152,M11,2024-07-05,R14,4
EVT000795,RUN00152,M11,2024-07-05,R13,18
EVT000796,RUN00152,M11,2024-07-05,R04,17
EVT000797,RUN00153,M12,2024-07-05,R04,21
EVT000798,RUN00153,M12,2024-07-05,R10,1
EVT000799,RUN00153,M12,2024-07-05,R05,5
EVT000800,RUN00153,M12,2024-07-05,R06,47
EVT000801,RUN00153,M12,2024-07-05,R01,18
EVT000802,RUN00154,M01,2024-07-05,R09,3
EVT000803,RUN00154,M01,2024-07-05,R10,9
EVT000804,RUN00154,M01,2024-07-05,R08,25
EVT000805,RUN00154,M01,2024-07-05,R03,18
EVT000806,RUN00154,M01,2024-07-05,R03,51
EVT000807,RUN00155,M02,2024-07-05,R08,13
EVT000808,RUN00155,M02,2024-07-05,R09,4
EVT000809,RUN00155,M02,2024-07-05,R07,10
EVT000810,RUN00155,M02,2024-07-05,R01,4
EVT000811,RUN00155,M02,2024-07-05,R02,26
EVT000812,RUN00155,M02,2024-07-05,R09,1
EVT000813,RUN00155,M02,2024-07-05,R14,1
EVT000814,RUN00155,M02,2024-07-05,R10,9
EVT000815,RUN00155,M02,2024-07-05,R05,1
EVT000816,RUN00155,M02,2024-07-05,R09,2
EVT000817,RUN00155,M02,2024-07-05,R14,6
EVT000818,RUN00155,M02,2024-07-05,R14,1
EVT000819,RUN00155,M02,2024-07-05,R10,9
EVT000820,RUN00155,M02,2024-07-05,R10,2
EVT000821,RUN00155,M02,2024-07-05,R09,3
EVT000822,RUN00155,M02,2024-07-05,R10,3
EVT000823,RUN00155,M02,2024-07-05,R13,1
EVT000824,RUN00155,M02,2024-07-05,R11,15
EVT000825,RUN00156,M04,2024-07-05,R09,1
EVT000826,RUN00156,M04,2024-07-05,R04,83
EVT000827,RUN00157,M05,2024-07-05,R09,2
EVT000828,RUN00157,M05,2024-07-05,R05,38
EVT000829,RUN00158,M06,2024-07-05,R05,45
EVT000830,RUN00158,M06,2024-07-05,R09,3
EVT000831,RUN00158,M06,2024-07-05,R04,18
EVT000832,RUN00158,M06,2024-07-05,R13,21
EVT000833,RUN00158,M06,2024-07-05,R11,4
EVT000834,RUN00158,M06,2024-07-05,R09,1
EVT000835,RUN00158,M06,2024-07-05,R09,2
EVT000836,RUN00158,M06,2024-07-05,R06,12
EVT000837,RUN00158,M06,2024-07-05,R14,1
EVT000838,RUN00158,M06,2024-07-05,R11,2
EVT000839,RUN00158,M06,2024-07-05,R06,1
EVT000840,RUN00158,M06,2024-07-05,R05,12
EVT000841,RUN00158,M06,2024-07-05,R01,16
EVT000842,RUN00159,M07,2024-07-05,R11,4
EVT000843,RUN00159,M07,2024-07-05,R11,1
EVT000844,RUN00159,M07,2024-07-05,R14,4
EVT000845,RUN00159,M07,2024-07-05,R08,6
EVT000846,RUN00159,M07,2024-07-05,R10,1
EVT000847,RUN00159,M07,2024-07-05,R13,35
EVT000848,RUN00160,M08,2024-07-05,R13,2
EVT000849,RUN00160,M08,2024-07-05,R05,14
EVT000850,RUN00160,M08,2024-07-05,R07,7
EVT000851,RUN00160,M08,2024-07-05,R12,16
EVT000852,RUN00160,M08,2024-07-05,R12,29
EVT000853,RUN00160,M08,2024-07-05,R10,5
EVT000854,RUN00160,M08,2024-07-05,R09,1
EVT000855,RUN00160,M08,2024-07-05,R09,1
EVT000856,RUN00160,M08,2024-07-05,R09,1
EVT000857,RUN00160,M08,2024-07-05,R02,8
EVT000858,RUN00160,M08,2024-07-05,R01,31
EVT000859,RUN00161,M09,2024-07-05,R02,11
EVT000860,RUN00161,M09,2024-07-05,R07,32
EVT000861,RUN00161,M09,2024-07-05,R04,2
EVT000862,RUN00161,M09,2024-07-05,R05,4
EVT000863,RUN00161,M09,2024-07-05,R04,128
EVT000864,RUN00162,M10,2024-07-05,R05,14
EVT000865,RUN00162,M10,2024-07-05,R08,1
EVT000866,RUN00162,M10,2024-07-05,R14,9
EVT000867,RUN00162,M10,2024-07-05,R07,94
EVT000868,RUN00163,M11,2024-07-05,R09,2
EVT000869,RUN00163,M11,2024-07-05,R13,5
EVT000870,RUN00163,M11,2024-07-05,R09,10
EVT000871,RUN00163,M11,2024-07-05,R10,11
EVT000872,RUN00164,M12,2024-07-05,R03,38
EVT000873,RUN00164,M12,2024-07-05,R13,12
EVT000874,RUN00164,M12,2024-07-05,R01,12
EVT000875,RUN00164,M12,2024-07-05,R11,18
EVT000876,RUN00165,M04,2024-07-06,R15,14
EVT000877,RUN00165,M04,2024-07-06,R05,4
EVT000878,RUN00165,M04,2024-07-06,R05,8
EVT000879,RUN00165,M04,2024-07-06,R01,11
EVT000880,RUN00165,M04,2024-07-06,R06,15
EVT000881,RUN00165,M04,2024-07-06,R09,6
EVT000882,RUN00165,M04,2024-07-06,R01,6
EVT000883,RUN00165,M04,2024-07-06,R09,3
EVT000884,RUN00165,M04,2024-07-06,R01,40
EVT000885,RUN00165,M04,2024-07-06,R10,7
EVT000886,RUN00166,M05,2024-07-06,R03,4
EVT000887,RUN00166,M05,2024-07-06,R13,27
EVT000888,RUN00167,M06,2024-07-06,R06,14
EVT000889,RUN00167,M06,2024-07-06,R05,15
EVT000890,RUN00167,M06,2024-07-06,R03,18
EVT000891,RUN00167,M06,2024-07-06,R12,30
EVT000892,RUN00167,M06,2024-07-06,R10,13
EVT000893,RUN00167,M06,2024-07-06,R08,19
EVT000894,RUN00168,M08,2024-07-06,R10,2
EVT000895,RUN00168,M08,2024-07-06,R07,61
EVT000896,RUN00168,M08,2024-07-06,R06,3
EVT000897,RUN00168,M08,2024-07-06,R09,8
EVT000898,RUN00168,M08,2024-07-06,R01,37
EVT000899,RUN00168,M08,2024-07-06,R11,4
EVT000900,RUN00168,M08,2024-07-06,R15,27
EVT000901,RUN00169,M09,2024-07-06,R09,1
EVT000902,RUN00169,M09,2024-07-06,R13,43
EVT000903,RUN00169,M09,2024-07-06,R05,41
EVT000904,RUN00170,M10,2024-07-06,R10,16
EVT000905,RUN00170,M10,2024-07-06,R12,90
EVT000906,RUN00171,M11,2024-07-06,R01,36
EVT000907,RUN00171,M11,2024-07-06,R09,7
EVT000908,RUN00171,M11,2024-07-06,R01,45
EVT000909,RUN00172,M12,2024-07-06,R10,5
EVT000910,RUN00172,M12,2024-07-06,R09,2
EVT000911,RUN00172,M12,2024-07-06,R04,36
EVT000912,RUN00172,M12,2024-07-06,R14,21
EVT000913,RUN00172,M12,2024-07-06,R05,13
EVT000914,RUN00173,M01,2024-07-06,R03,13
EVT000915,RUN00173,M01,2024-07-06,R09,5
EVT000916,RUN00173,M01,2024-07-06,R09,1
EVT000917,RUN00173,M01,2024-07-06,R03,20
EVT000918,RUN00174,M03,2024-07-06,R01,4
EVT000919,RUN00174,M03,2024-07-06,R06,7
EVT000920,RUN00174,M03,2024-07-06,R09,12
EVT000921,RUN00174,M03,2024-07-06,R09,15
EVT000922,RUN00174,M03,2024-07-06,R13,17
EVT000923,RUN00175,M06,2024-07-06,R09,1
EVT000924,RUN00175,M06,2024-07-06,R09,4
EVT000925,RUN00175,M06,2024-07-06,R07,130
EVT000926,RUN00176,M12,2024-07-06,R09,14
EVT000927,RUN00176,M12,2024-07-06,R10,1
EVT000928,RUN00176,M12,2024-07-06,R05,10
EVT000929,RUN00176,M12,2024-07-06,R05,19
EVT000930,RUN00176,M12,2024-07-06,R13,7
EVT000931,RUN00176,M12,2024-07-06,R08,34
EVT000932,RUN00177,M01,2024-07-06,R03,2
EVT000933,RUN00177,M01,2024-07-06,R01,4
EVT000934,RUN00177,M01,2024-07-06,R04,39
EVT000935,RUN00178,M02,2024-07-06,R01,108
EVT000936,RUN00179,M03,2024-07-06,R06,1
EVT000937,RUN00179,M03,2024-07-06,R06,4
EVT000938,RUN00179,M03,2024-07-06,R11,1
EVT000939,RUN00179,M03,2024-07-06,R06,7
EVT000940,RUN00179,M03,2024-07-06,R10,8
EVT000941,RUN00179,M03,2024-07-06,R09,7
EVT000942,RUN00179,M03,2024-07-06,R12,5
EVT000943,RUN00179,M03,2024-07-06,R07,64
EVT000944,RUN00180,M04,2024-07-06,R09,1
EVT000945,RUN00180,M04,2024-07-06,R11,1
EVT000946,RUN00180,M04,2024-07-06,R09,2
EVT000947,RUN00180,M04,2024-07-06,R07,81
EVT000948,RUN00180,M04,2024-07-06,R13,34
EVT000949,RUN00181,M05,2024-07-06,R03,16
EVT000950,RUN00182,M07,2024-07-06,R05,27
EVT000951,RUN00182,M07,2024-07-06,R04,111
EVT000952,RUN00183,M09,2024-07-06,R07,31
EVT000953,RUN00183,M09,2024-07-06,R10,9
EVT000954,RUN00183,M09,2024-07-06,R09,1
EVT000955,RUN00183,M09,2024-07-06,R05,4
EVT000956,RUN00183,M09,2024-07-06,R04,32
EVT000957,RUN00184,M10,2024-07-06,R09,1
EVT000958,RUN00184,M10,2024-07-06,R10,12
EVT000959,RUN00184,M10,2024-07-06,R09,7
EVT000960,RUN00184,M10,2024-07-06,R07,42
EVT000961,RUN00184,M10,2024-07-06,R14,3
EVT000962,RUN00184,M10,2024-07-06,R09,3
EVT000963,RUN00184,M10,2024-07-06,R09,7
EVT000964,RUN00184,M10,2024-07-06,R01,26
EVT000965,RUN00184,M10,2024-07-06,R04,44
EVT000966,RUN00185,M03,2024-07-07,R01,32
EVT000967,RUN00185,M03,2024-07-07,R02,42
EVT000968,RUN00185,M03,2024-07-07,R05,3
EVT000969,RUN00185,M03,2024-07-07,R05,29
EVT000970,RUN00186,M04,2024-07-07,R05,1
EVT000971,RUN00186,M04,2024-07-07,R01,43
EVT000972,RUN00186,M04,2024-07-07,R07,52
EVT000973,RUN00186,M04,2024-07-07,R04,16
EVT000974,RUN00186,M04,2024-07-07,R01,81
EVT000975,RUN00187,M07,2024-07-07,R05,43
EVT000976,RUN00187,M07,2024-07-07,R05,10
EVT000977,RUN00187,M07,2024-07-07,R09,3
EVT000978,RUN00187,M07,2024-07-07,R05,10
EVT000979,RUN00188,M09,2024-07-07,R15,50
EVT000980,RUN00189,M11,2024-07-07,R03,6
EVT000981,RUN00189,M11,2024-07-07,R02,127
EVT000982,RUN00190,M01,2024-07-07,R13,47
EVT000983,RUN00191,M03,2024-07-07,R05,12
EVT000984,RUN00191,M03,2024-07-07,R05,16
EVT000985,RUN00191,M03,2024-07-07,R06,2
EVT000986,RUN00191,M03,2024-07-07,R02,35
EVT000987,RUN00192,M04,2024-07-07,R13,10
EVT000988,RUN00192,M04,2024-07-07,R05,1
EVT000989,RUN00192,M04,2024-07-07,R11,12
EVT000990,RUN00192,M04,2024-07-07,R02,38
EVT000991,RUN00192,M04,2024-07-07,R06,1
EVT000992,RUN00192,M04,2024-07-07,R15,4
EVT000993,RUN00192,M04,2024-07-07,R01,22
EVT000994,RUN00192,M04,2024-07-07,R10,1
EVT000995,RUN00193,M07,2024-07-07,R05,1
EVT000996,RUN00193,M07,2024-07-07,R01,29
EVT000997,RUN00193,M07,2024-07-07,R06,3
EVT000998,RUN00193,M07,2024-07-07,R09,1
EVT000999,RUN00193,M07,2024-07-07,R08,9
EVT001000,RUN00193,M07,2024-07-07,R11,13
EVT001001,RUN00193,M07,2024-07-07,R06,5
EVT001002,RUN00193,M07,2024-07-07,R05,29
EVT001003,RUN00194,M08,2024-07-07,R03,17
EVT001004,RUN00194,M08,2024-07-07,R10,15
EVT001005,RUN00194,M08,2024-07-07,R05,4
EVT001006,RUN00194,M08,2024-07-07,R01,28
EVT001007,RUN00194,M08,2024-07-07,R01,13
EVT001008,RUN00194,M08,2024-07-07,R09,13
EVT001009,RUN00194,M08,2024-07-07,R05,5
EVT001010,RUN00194,M08,2024-07-07,R09,4
EVT001011,RUN00194,M08,2024-07-07,R05,47
EVT001012,RUN00195,M10,2024-07-07,R06,21
EVT001013,RUN00195,M10,2024-07-07,R11,7
EVT001014,RUN00195,M10,2024-07-07,R05,5
EVT001015,RUN00195,M10,2024-07-07,R02,19
EVT001016,RUN00195,M10,2024-07-07,R06,13
EVT001017,RUN00196,M01,2024-07-07,R06,2
EVT001018,RUN00196,M01,2024-07-07,R13,16
EVT001019,RUN00196,M01,2024-07-07,R04,27
EVT001020,RUN00197,M03,2024-07-07,R09,2
EVT001021,RUN00197,M03,2024-07-07,R10,17
EVT001022,RUN00197,M03,2024-07-07,R03,35
EVT001023,RUN00198,M05,2024-07-07,R08,7
EVT001024,RUN00198,M05,2024-07-07,R13,4
EVT001025,RUN00198,M05,2024-07-07,R13,16
EVT001026,RUN00198,M05,2024-07-07,R11,9
EVT001027,RUN00199,M07,2024-07-07,R06,18
EVT001028,RUN00199,M07,2024-07-07,R15,3
EVT001029,RUN00199,M07,2024-07-07,R06,6
EVT001030,RUN00200,M08,2024-07-07,R10,1
EVT001031,RUN00200,M08,2024-07-07,R08,12
EVT001032,RUN00200,M08,2024-07-07,R11,10
EVT001033,RUN00200,M08,2024-07-07,R09,2
